regcode,regname,provcode,provname,citycode,cityname,registered,accredited,unregistered,drafted,for_validation,back_to_encoder,validated,approved,total_stepzero
08,REGION VIII (EASTERN VISAYAS),08064,SOUTHERN LEYTE,0806410,PADRE BURGOS,19,55,1,74,0,0,0,0,0
08,REGION VIII (EASTERN VISAYAS),08064,SOUTHERN LEYTE,0806411,PINTUYAN,56,0,11,47,9,0,0,0,0
08,REGION VIII (EASTERN VISAYAS),08064,SOUTHERN LEYTE,0806412,SAINT BERNARD,58,115,41,173,0,0,0,0,0
08,REGION VIII (EASTERN VISAYAS),08064,SOUTHERN LEYTE,0806413,SAN FRANCISCO,36,65,0,62,1,0,3,0,1
08,REGION VIII (EASTERN VISAYAS),08064,SOUTHERN LEYTE,0806414,SAN JUAN,39,46,12,85,0,0,0,0,0
08,REGION VIII (EASTERN VISAYAS),08064,SOUTHERN LEYTE,0806415,SAN RICARDO,34,3,12,37,0,0,0,0,1
08,REGION VIII (EASTERN VISAYAS),08064,SOUTHERN LEYTE,0806416,SILAGO,0,26,0,26,0,0,0,0,0
08,REGION VIII (EASTERN VISAYAS),08064,SOUTHERN LEYTE,0806417,SOGOD,94,100,53,174,17,0,0,0,1
08,REGION VIII (EASTERN VISAYAS),08064,SOUTHERN LEYTE,0806418,TOMAS OPPUS,6,83,11,50,48,0,0,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09901,CITY OF ISABELA (NOT A PROVINCE) (HUC),0990101,CITY OF ISABELA,0,239,29,0,213,0,0,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09317,CITY OF ZAMBOANGA (HUC),0931700,CITY OF ZAMBOANGA,473,0,1,454,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907226,BACUNGAN,28,73,0,99,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907224,BALIGUIAN,0,71,0,69,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907201,CITY OF DAPITAN,19,254,21,91,148,6,33,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907202,CITY OF DIPOLOG (CAPITAL),18,134,6,0,6,0,149,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907225,GODOD,0,96,0,96,0,0,0,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907223,GUTALAC,21,106,0,126,1,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907222,JOSE DALMAN,7,92,0,95,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907227,KALAWIT,5,68,0,67,5,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907203,KATIPUNAN,38,42,0,79,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907204,LA LIBERTAD,9,33,0,41,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907205,LABASON,40,106,5,137,1,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907206,LILOY,68,112,0,176,1,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907207,MANUKAN,25,35,0,53,0,0,0,5,1
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907208,MUTIA,2,43,0,40,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907209,PIÑAN,0,24,0,24,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907210,POLANCO,43,89,14,0,0,0,145,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907211,PRES. MANUEL A. ROXAS,3,47,0,30,15,0,0,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907212,RIZAL,0,115,0,110,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907213,SALUG,74,122,11,186,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907214,SERGIO OSMEÑA SR.,16,32,0,47,1,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907215,SIAYAN,27,67,0,94,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907216,SIBUCO,0,134,0,134,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907217,SIBUTAD,8,53,16,63,1,0,0,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907218,SINDANGAN,74,240,18,313,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907219,SIOCON,38,20,44,58,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907220,SIRAWAI,27,30,2,57,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09072,ZAMBOANGA DEL NORTE,0907221,TAMPILISAN,24,49,0,72,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907302,AURORA,38,134,17,169,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907303,BAYOG,6,105,0,110,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907322,CITY OF PAGADIAN (CAPITAL),8,79,67,86,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907305,DIMATALING,62,146,12,208,0,0,0,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907306,DINAS,0,186,0,185,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907307,DUMALINAO,33,59,0,92,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907308,DUMINGAG,102,177,16,278,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907343,GUIPOS,53,36,2,89,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907337,JOSEFINA,28,31,0,59,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907311,KUMALARANG,57,112,8,164,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907312,LABANGAN,15,29,2,41,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907333,LAKEWOOD,33,42,0,73,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907313,LAPUYAN,21,169,10,188,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907315,MAHAYAG,22,50,0,72,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907317,MARGOSATUBIG,61,67,55,128,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907318,MIDSALIP,86,63,54,148,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907319,MOLAVE,45,48,0,88,0,0,0,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907338,PITOGO,153,16,0,169,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907323,RAMON MAGSAYSAY,63,20,2,81,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907324,SAN MIGUEL,125,27,39,152,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907325,SAN PABLO,99,74,2,173,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907340,SOMINOT,21,76,37,97,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907327,TABINA,114,45,0,158,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907328,TAMBULIG,108,0,1,107,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907344,TIGBAO,23,50,0,73,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907330,TUKURAN,63,88,1,146,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09073,ZAMBOANGA DEL SUR,0907341,VINCENZO A. SAGUN,39,53,2,92,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908301,ALICIA,43,54,0,97,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908302,BUUG,19,49,10,2,0,0,60,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908303,DIPLAHAN,45,101,0,146,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908304,IMELDA,19,49,0,67,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908305,IPIL (CAPITAL),38,175,6,210,0,0,0,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908306,KABASALAN,25,65,0,90,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908307,MABUHAY,28,68,6,7,0,0,95,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908308,MALANGAS,43,111,0,75,74,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908309,NAGA,26,74,2,99,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908310,OLUTANGA,0,100,47,100,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908311,PAYAO,0,176,0,176,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908312,ROSELLER LIM,23,135,4,158,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908313,SIAY,21,51,8,72,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908314,TALUSAN,52,72,44,113,0,0,0,0,0
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908315,TITAY,29,62,3,76,4,0,0,0,1
09,REGION IX (ZAMBOANGA PENINSULA),09083,ZAMBOANGA SIBUGAY,0908316,TUNGAWAN,0,118,35,118,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001301,BAUNGON,42,213,21,267,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001322,CABANGLASAN,32,163,12,0,0,9,1,184,1
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001312,CITY OF MALAYBALAY (CAPITAL),41,482,41,522,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001321,CITY OF VALENCIA,332,399,43,671,59,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001302,DAMULOG,51,170,0,220,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001303,DANGCAGAN,35,92,0,120,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001304,DON CARLOS,98,191,33,287,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001305,IMPASUG-ONG,0,129,0,129,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001306,KADINGILAN,49,130,0,0,0,11,153,0,1
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001307,KALILANGAN,20,87,7,101,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001308,KIBAWE,36,125,0,160,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001309,KITAOTAO,75,339,20,410,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001310,LANTAPAN,5,319,0,321,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001311,LIBONA,30,96,0,126,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001313,MALITBOG,11,174,0,166,1,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001314,MANOLO FORTICH,66,210,0,0,0,0,0,249,1
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001315,MARAMAG,64,251,0,315,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001316,PANGANTUCAN,80,176,30,19,150,1,56,25,1
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001317,QUEZON,63,267,0,330,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001318,SAN FERNANDO,0,228,0,228,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001319,SUMILAO,10,55,8,65,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10013,BUKIDNON,1001320,TALAKAG,6,156,0,160,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10018,CAMIGUIN,1001801,CATARMAN,17,103,2,53,67,0,2,0,1
10,REGION X (NORTHERN MINDANAO),10018,CAMIGUIN,1001802,GUINSILIBAN,32,50,7,82,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10018,CAMIGUIN,1001803,MAHINOG,28,51,1,78,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10018,CAMIGUIN,1001804,MAMBAJAO (CAPITAL),55,171,14,0,240,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10018,CAMIGUIN,1001805,SAGAY,71,46,0,0,0,0,114,0,1
10,REGION X (NORTHERN MINDANAO),10305,CITY OF CAGAYAN DE ORO  (HUC),1030500,CITY OF CAGAYAN DE ORO (CAPITAL),71,666,0,0,4,0,2,729,1
10,REGION X (NORTHERN MINDANAO),10309,CITY OF ILIGAN (HUC),1030900,CITY OF ILIGAN,18,117,6,0,31,37,0,69,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003501,BACOLOD,58,77,0,139,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003502,BALOI,25,119,8,0,0,8,99,41,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003503,BAROY,60,85,0,144,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003505,KAPATAGAN,0,169,32,0,4,0,13,184,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003507,KAUSWAGAN,41,28,0,0,63,0,6,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003508,KOLAMBUGAN,0,41,23,0,0,0,0,41,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003509,LALA,37,163,101,73,3,8,104,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003510,LINAMON,14,63,0,74,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003511,MAGSAYSAY,0,69,0,1,0,0,55,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003512,MAIGO,44,58,10,0,0,0,94,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003513,MATUNGAO,18,39,2,49,4,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003514,MUNAI,12,42,2,8,0,0,0,45,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003515,NUNUNGAN,0,50,0,2,0,2,0,34,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003516,PANTAO RAGAT,14,19,1,33,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003523,PANTAR,30,35,0,65,7,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003517,POONA PIAGAPO,18,34,0,22,0,0,22,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003518,SALVADOR,16,32,16,0,3,3,0,42,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003519,SAPAD,24,38,5,0,0,3,3,57,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003506,SULTAN NAGA DIMAPORO,39,25,3,0,0,0,0,60,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003520,TAGOLOAN,20,33,12,54,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003521,TANGCAL,12,14,0,15,11,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10035,LANAO DEL NORTE,1003522,TUBOD (CAPITAL),53,149,0,0,2,41,65,84,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004201,ALORAN,73,118,0,0,0,0,0,191,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004202,BALIANGAO,3,90,2,0,0,0,0,95,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004203,BONIFACIO,173,0,180,172,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004204,CALAMBA,50,82,0,120,9,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004209,CITY OF OROQUIETA (CAPITAL),242,391,6,165,478,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004210,CITY OF OZAMIZ,333,220,16,526,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004215,CITY OF TANGUB,84,0,639,12,41,0,490,1,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004205,CLARIN,103,74,14,173,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004206,CONCEPCION,13,8,0,0,0,0,0,21,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004217,DON VICTORIANO CHIONGBIAN,47,0,6,10,37,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004207,JIMENEZ,120,54,0,109,63,0,0,3,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004208,LOPEZ JAENA,107,126,0,171,0,1,0,0,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004211,PANAON,34,39,0,73,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004212,PLARIDEL,71,109,0,0,0,0,19,152,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004213,SAPANG DALAGA,26,66,17,92,0,0,0,15,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004214,SINACABAN,115,26,7,135,1,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10042,MISAMIS OCCIDENTAL,1004216,TUDELA,55,141,15,141,29,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004301,ALUBIJID,30,148,8,32,41,0,93,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004302,BALINGASAG,264,203,0,467,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004303,BALINGOAN,26,51,0,0,66,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004304,BINUANGAN,0,34,0,32,1,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004307,CITY OF EL SALVADOR,65,214,14,196,74,0,1,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004308,CITY OF GINGOOG,119,371,0,393,69,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004306,CLAVERIA,101,304,0,375,3,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004309,GITAGUM,20,101,6,120,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004310,INITAO,26,135,0,21,1,1,120,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004311,JASAAN,54,248,0,176,126,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004312,KINOGUITAN,20,43,0,0,17,0,46,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004313,LAGONGLONG,17,119,0,130,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004314,LAGUINDINGAN,48,127,7,169,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004315,LIBERTAD,18,55,0,13,2,0,58,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004316,LUGAIT,68,73,0,62,24,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004317,MAGSAYSAY,73,140,0,213,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004318,MANTICAO,0,162,0,0,157,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004319,MEDINA,27,122,10,120,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004320,NAAWAN,23,59,7,79,1,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004321,OPOL,35,202,16,225,32,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004322,SALAY,23,94,0,115,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004323,SUGBONGCOGON,22,54,3,49,21,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004324,TAGOLOAN,31,98,0,119,0,0,0,0,0
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004325,TALISAYAN,70,86,16,150,0,0,0,0,1
10,REGION X (NORTHERN MINDANAO),10043,MISAMIS ORIENTAL,1004326,VILLANUEVA,47,178,0,224,0,0,0,0,1
11,REGION XI (DAVAO REGION),11307,CITY OF DAVAO (HUC),1130700,CITY OF DAVAO,488,955,2,491,816,13,28,0,1
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108201,COMPOSTELA,37,180,15,19,149,0,0,0,1
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108202,LAAK,87,275,19,94,290,0,0,0,1
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108203,MABINI,0,182,5,160,9,0,0,0,1
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108204,MACO,11,289,0,220,77,0,0,0,1
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108205,MARAGUSAN,51,235,15,164,38,0,80,0,1
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108206,MAWAB,13,141,13,108,0,0,57,0,1
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108207,MONKAYO,35,266,8,293,0,0,0,0,0
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108208,MONTEVISTA,40,165,33,207,0,0,0,0,1
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108209,NABUNTURAN (CAPITAL),38,155,29,78,119,0,0,0,1
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108210,NEW BATAAN,11,96,18,0,87,0,32,0,1
11,REGION XI (DAVAO REGION),11082,DAVAO DE ORO,1108211,PANTUKAN,53,271,23,282,44,0,0,0,1
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102301,ASUNCION,124,317,18,440,0,0,0,0,0
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102323,BRAULIO E. DUJALI,22,61,5,82,0,0,0,0,0
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102303,CARMEN,48,166,0,211,1,0,0,0,0
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102315,CITY OF PANABO,48,272,31,135,197,0,0,0,1
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102319,CITY OF TAGUM (CAPITAL),109,182,53,287,0,0,0,0,1
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102317,ISLAND GARDEN CITY OF SAMAL,98,431,54,524,0,0,0,0,0
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102305,KAPALONG,37,156,22,193,0,0,0,0,0
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102314,NEW CORELLA,27,185,13,212,0,0,0,0,0
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102324,SAN ISIDRO,54,132,0,186,0,0,0,0,0
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102318,SANTO TOMAS,11,189,22,181,7,0,0,0,1
11,REGION XI (DAVAO REGION),11023,DAVAO DEL NORTE,1102322,TALAINGOD,17,79,4,93,0,0,0,0,0
11,REGION XI (DAVAO REGION),11024,DAVAO DEL SUR,1102401,BANSALAN,204,45,12,240,0,0,0,0,0
11,REGION XI (DAVAO REGION),11024,DAVAO DEL SUR,1102403,CITY OF DIGOS (CAPITAL),303,251,66,505,59,0,0,0,1
11,REGION XI (DAVAO REGION),11024,DAVAO DEL SUR,1102404,HAGONOY,91,91,15,135,45,0,0,0,1
11,REGION XI (DAVAO REGION),11024,DAVAO DEL SUR,1102406,KIBLAWAN,115,53,91,168,0,0,0,0,0
11,REGION XI (DAVAO REGION),11024,DAVAO DEL SUR,1102407,MAGSAYSAY,63,279,0,341,0,0,0,0,0
